account_id,customer_id,account_type,currency,balance,status,opened_date
9eb63ff4-7f0c-4206-afba-52ac53c20516,577c97a6-052b-4037-ad14-15b3489beb4f,BUSINESS,USD,13568.92,ACTIVE,2022-08-22
3e774998-cdc5-4520-8ad1-b5d05107d040,e95c6173-8690-418f-956f-e6f1dd1f572a,SAVINGS,USD,36658.51,ACTIVE,2025-03-13
d666f930-8e66-41ac-86cc-3668f01d30d4,7b74d603-f712-4275-b071-f91bbdd8a299,SAVINGS,USD,21167.72,ACTIVE,2023-04-22
acfc44c9-7490-4eb1-b023-d75838dddc88,c3202ec8-360f-4765-b701-6db381456318,BUSINESS,USD,30874.38,ACTIVE,2024-10-01
4efb0f2a-2c9f-4b61-a5d0-ffc844494d70,4860c08d-e326-426e-850c-27f7e4006dee,CHECKING,USD,38783.3,ACTIVE,2024-12-17
2e61c34f-4a94-4f2e-bab4-502568b992e0,c28348d3-3a4e-4038-b865-ff67dafe7969,SAVINGS,USD,47775.02,ACTIVE,2023-12-18
db13f112-1900-4c6b-be91-c7a7ca88cd77,16b92709-2c33-4bf6-aeeb-565a40194db2,SAVINGS,USD,17846.76,ACTIVE,2025-12-07
e89d51e9-4c64-4804-ae4d-135f3af16e2b,ad685bf6-012f-4ad8-a641-a96e4befa5f9,SAVINGS,USD,22499.14,ACTIVE,2025-07-26
212102dd-b9a0-4ba7-b039-0bc7c06a074e,9bc49cf8-a409-4d55-a5dc-e5937b4dca73,SAVINGS,USD,12987.22,ACTIVE,2022-02-05
da3e1122-0318-40e8-b20a-8a0a68b4f4fe,48142953-0eaf-4d54-ae15-2e2eda5abc8d,BUSINESS,USD,4090.94,ACTIVE,2023-02-22
1a53daf6-1e70-463c-bb63-48bb356e7f65,0aeb45f2-69de-4bb3-a247-017428c037b9,CHECKING,USD,40346.17,ACTIVE,2024-10-16
50cc04fe-985b-46d0-86a2-513f407d03d8,6cfe2834-3165-4aa5-910b-2b5456c50e95,SAVINGS,USD,29423.22,ACTIVE,2022-03-02
65591b3d-effc-4016-bbb3-75933892a49e,a85b2798-ff13-4a8e-a938-51100ca3afab,SAVINGS,USD,43032.41,ACTIVE,2024-09-23
ba2df7a8-9792-4859-8fae-40b9de66c772,111fef88-5458-48e2-a963-1dfcd42a1fac,BUSINESS,USD,11926.88,ACTIVE,2022-10-13
93a9d01d-9a5f-4918-8d15-ed25d9efc822,535b2305-ebed-4180-8b03-7bc8a841e44b,CHECKING,USD,13855.63,ACTIVE,2026-02-01
e61fa206-b3ca-4d42-9eb3-fd95cfdd0430,d01c2183-a819-480e-8d15-a96d19bb6a9a,BUSINESS,USD,42630.32,ACTIVE,2022-01-24
9b427cee-adb2-477c-8b3f-263487a8ea3e,06b427f0-68e1-4207-9f7c-0997e8fb8295,SAVINGS,USD,23748.88,ACTIVE,2023-11-21
33f109d5-de78-4432-9427-1faed8f1620a,1b1c6561-7765-432b-95b5-794a0fb5a71e,BUSINESS,USD,34472.0,ACTIVE,2022-09-15
926a043b-6c41-40b4-a658-19056f2daaba,f9ef82ed-6c90-4987-b354-a1587baec7dc,CHECKING,USD,43665.35,ACTIVE,2023-01-06
6a0432cd-465b-4659-8639-8b80d72741f5,477882f4-6fcb-4159-8eca-90ea124c592e,CHECKING,USD,47502.48,ACTIVE,2025-02-22
6cd3d546-ea6f-499a-aa03-c09a26741605,745e9eb6-d93a-4850-a9b8-1c5a1a80194c,CHECKING,USD,8104.14,ACTIVE,2022-05-02
4c124cf0-7b4f-4c0d-92e7-b07a5787a206,77df0ae9-0fe5-4f60-a310-6a28697f5870,BUSINESS,USD,5743.8,ACTIVE,2023-01-27
df39791b-76f1-4091-a9f5-3104e169da93,c9bd54d4-cbc7-4268-81eb-3aae168ef8e6,SAVINGS,USD,3414.79,ACTIVE,2023-06-07
6941d088-b150-4d8d-af88-176c629f06e5,a7cf0746-24a4-4f4f-ba23-b50e8a6a9574,CHECKING,USD,48020.44,ACTIVE,2025-04-05
2b2b5296-fd5a-427d-993f-7e7d055efea4,68ea0961-48d0-4fd0-9db5-f9c4688c60f3,CHECKING,USD,26584.98,ACTIVE,2023-09-05
a122291a-460d-4ac9-8063-93ca73668be0,ba5383ab-079f-4ac3-a1bc-ce6133d22d83,BUSINESS,USD,16727.42,ACTIVE,2022-12-07
b3e9d79b-afa8-4cde-80b1-8f25e98cda90,e4837b05-d972-4b3c-b949-a07ca9d76ceb,CHECKING,USD,10602.44,ACTIVE,2026-03-04
c2928dbc-e0cd-4570-a191-8247d9e7f3d1,b38610b3-b749-472b-a603-2dfe9ba521ae,CHECKING,USD,37767.81,ACTIVE,2023-10-05
a129c6b2-799a-4c8e-9a74-e6169e3fa8b0,6a75b39b-fb13-404f-afff-fa35d42622ab,BUSINESS,USD,38797.65,ACTIVE,2022-05-24
7d34cf6f-54e6-4f71-9886-f1cc0378ada2,dd46cc56-4da8-4682-aa0e-5f5c44cfe6c2,SAVINGS,USD,2662.7,ACTIVE,2023-05-12
a2551f01-90b5-49d8-bc86-b32e5bc61551,581b1170-74d8-4cc5-a812-158491698e0c,CHECKING,USD,37414.52,ACTIVE,2024-03-24
396f701e-2e8f-491a-b9e4-fa9778c6bdee,fea63498-f3b2-4916-bb87-5bc9b816497f,BUSINESS,USD,39531.67,ACTIVE,2024-01-03
80db29b3-8434-4079-b21f-acc04184d0ab,1d643f56-f578-4c21-bdf3-d90028c9f44c,SAVINGS,USD,42530.41,ACTIVE,2022-09-03
6265faf3-2ffa-458f-b1de-8de6dcb69520,e2be05b7-4420-40d3-9b09-7559f37cd149,CHECKING,USD,26680.23,ACTIVE,2021-11-29
7afd9991-4976-4877-8e10-e87ac6e9786e,e8cc4439-9387-4a76-8995-5bba3966d931,CHECKING,USD,246.32,ACTIVE,2026-07-13
7b85a657-2f90-49ef-a33b-4542565eb784,fa8cef67-3f77-4ca6-ab7e-dccaaff727ac,CHECKING,USD,40290.7,ACTIVE,2025-08-21
979aaa7d-383e-4c8e-a3f1-7b5f0b13cd4b,f8dd4c74-7683-4741-bb37-421c67842f9f,BUSINESS,USD,12950.02,ACTIVE,2023-11-04
61bf3237-be6f-49ad-bbf6-5993d4d124cb,4b1144a4-74ca-4187-96b4-0269f51a7950,BUSINESS,USD,36899.42,ACTIVE,2025-03-28
67cedd58-bcb5-483a-9b6d-150e2df20e1e,0b52ea83-41f8-44e4-8ac8-83f0f5844076,CHECKING,USD,32884.63,ACTIVE,2025-12-07
ac882c21-a438-4eec-b39e-30ce483195ba,79a4aa65-62fb-49a3-9c73-9c47bd6907ab,CHECKING,USD,39002.94,ACTIVE,2024-08-21
36b2fa8e-8331-4f60-9c25-2b1a74e01bb6,52f422ef-530b-4517-84ac-99066db94ab1,BUSINESS,USD,29963.39,ACTIVE,2025-08-17
f4d11c99-2f59-4799-8d3e-f25ea26adaeb,1da65a0a-da01-406f-ba1b-3521079f72c5,BUSINESS,USD,49200.85,ACTIVE,2022-12-11
b35b9dd2-33c1-4f46-8548-1a6812c0859a,e6aa85c3-93ab-4c0a-8321-4e6dc7d6a996,CHECKING,USD,2516.86,ACTIVE,2023-02-11
20f306fa-3662-4a6f-99e0-8f02c37436e9,1d06f85d-8e2e-42cf-88a3-425330afd0b3,BUSINESS,USD,10466.23,ACTIVE,2025-12-04
8263925c-48be-4ed5-94a7-032373e7fc58,22859faa-bd01-408f-ab70-ca86b8adf58f,SAVINGS,USD,24505.32,ACTIVE,2024-01-24
8f73e1cc-ee8f-4c0a-97a7-00826398d357,811cee06-d33b-45c7-ae0b-7a97652f4cc9,CHECKING,USD,43753.13,ACTIVE,2025-03-25
14cd1662-6b3e-4428-a104-6cc29eb81fd5,e2d3b8ed-2e9f-495f-a7ef-82ea4a1a1c38,CHECKING,USD,37253.38,ACTIVE,2021-10-03
b8e2a50f-67cd-4436-9488-ab4e3d7ed94c,c72d9275-23a9-4fdd-9932-54ebcc97dd7b,BUSINESS,USD,31125.94,ACTIVE,2024-09-26
7423cd23-036d-4399-8ff1-e7d65b0e5806,52754264-1fa6-4afb-81f7-ee42acc8ba0d,BUSINESS,USD,31197.33,ACTIVE,2024-10-14
e8651d72-8790-4d81-bf46-39d3d9d68171,7929e58f-ceb7-4a73-bd43-a6093fd8f85f,SAVINGS,USD,47607.63,ACTIVE,2025-05-31
f8202fcf-d115-465f-89fe-cfeba763ac0b,9ecef684-c76a-4163-8695-87fa02f8263d,CHECKING,USD,39557.94,ACTIVE,2025-07-20
949ab40a-7a97-42fe-b953-0e412df6144d,e96cb5f4-bf78-495e-aab1-6f2c5a140ea3,SAVINGS,USD,30013.2,ACTIVE,2023-04-22
7b263d7a-1f16-48ea-86d9-dd2550b02344,87828bc0-b6c7-4bad-a49d-132a08f6cbef,BUSINESS,USD,39602.25,ACTIVE,2021-11-29
5ea36464-e8f3-45b6-87f0-1adc034b245e,d583552e-671c-4a91-87a8-a0855e074e4b,BUSINESS,USD,49572.03,ACTIVE,2023-03-24
d8366a3b-ec90-4526-8878-72bac30e930f,ff753337-c29a-4843-b39a-02c77795c5aa,SAVINGS,USD,4121.08,ACTIVE,2023-12-02
37f8b131-bd52-4a01-b554-fcd1a8cde973,b9f20e7f-1f5d-4964-9129-9255fb85a752,SAVINGS,USD,32121.69,ACTIVE,2022-12-24
95cd09dd-6f3f-4868-953a-5a02c411a944,e834e531-0729-4a60-bb89-204b6f633207,CHECKING,USD,26574.23,ACTIVE,2023-02-20
ec7d4a06-025b-4f60-bab9-06341baa2658,1ab2a96d-7241-4173-9eb3-931fed475623,BUSINESS,USD,40736.92,ACTIVE,2023-07-26
ffde05a2-c90a-4c48-8038-f6f8b9d6b8d1,bf45c776-bc45-480b-a3cc-87a0d6dc947d,SAVINGS,USD,12648.7,ACTIVE,2022-03-10
9c3202d1-eb53-4891-bf71-a94663b3d316,143d1e55-cbd5-4825-8ed3-d14c81be6f37,SAVINGS,USD,26927.45,ACTIVE,2025-04-11
30ff34fe-9b85-4986-80bd-6e4fd8b1d5fb,efbf23cc-1f26-4a18-afcc-bd6197b104f7,CHECKING,USD,11545.31,ACTIVE,2025-02-22
9b17a9e1-3804-44d6-8cf7-7c117ee8e6e1,60c35083-8b95-427b-970e-39222e55d450,CHECKING,USD,32257.37,ACTIVE,2026-05-10
559bf941-34e0-49cf-b062-46b9a4b1792b,0fb14391-b221-4b56-b934-576fbbccb442,SAVINGS,USD,4090.9,ACTIVE,2026-02-04
26a38a3b-6a46-4d7d-ac5e-9c1ee76cc2f9,06e1c197-e4b1-4af4-8ae9-3b73fc195f20,BUSINESS,USD,25947.3,ACTIVE,2024-01-31
2d1b1be5-ba4b-4708-b95e-ea1c01d984d9,45f6746b-128d-4ee2-800c-e72a57d8af67,CHECKING,USD,16126.27,ACTIVE,2022-02-03
d7b34e8d-b78d-4dcb-b9c6-d512a734f171,0f98bc0c-b168-4998-8b61-f5fe53fbc287,BUSINESS,USD,40271.0,ACTIVE,2022-08-21
8e27c33c-795c-4f8d-befd-08bbd0398353,5b2e5e7f-2656-4d1e-aaa3-6bfa3cb8dd9e,CHECKING,USD,34340.06,ACTIVE,2023-03-28
0ca05e5d-7fba-416c-8df0-8f94b636e984,33ca0298-6745-4a54-a156-a90a1fd0402d,CHECKING,USD,43388.87,ACTIVE,2024-08-07
b75c1936-ff7a-4380-bc5e-f0e755262d06,3571f9e7-403a-427c-8eb8-c8d690954f99,CHECKING,USD,35355.97,ACTIVE,2025-10-19
baaabb21-a25e-495e-8aa4-90eebd4e5e32,e0948daa-ed36-4acf-8235-cc2ad1c28666,CHECKING,USD,42776.62,ACTIVE,2021-10-13
08a7bbf4-2d35-44cb-89ef-d114a68ab2a2,d28211db-f729-4858-8158-237bad24c404,BUSINESS,USD,18974.98,ACTIVE,2024-05-27
7e2c7eda-9d90-4447-9c0a-e8a7eb96e760,5e1e24dc-90e6-4ebd-b54f-d935044aa499,CHECKING,USD,26502.24,ACTIVE,2022-08-10
447368d3-5400-45fc-825c-49229d505c6b,234d2386-a734-4f14-b1fd-acdb48918069,CHECKING,USD,35941.9,ACTIVE,2025-10-23
a27bca18-9bf9-48b4-9191-7776c9f32bf0,94aaabd9-573c-4ed5-8436-4af2efab7c10,SAVINGS,USD,18650.29,ACTIVE,2021-09-01
880300c8-c394-447b-a89c-0fadf34361d3,27466eed-2a57-4dfb-bb93-d4d8b2f679c5,BUSINESS,USD,9397.24,ACTIVE,2022-04-26
516ba75d-c0e6-4628-a887-38a8451dc191,f8d24375-5957-42c5-8f1e-c25f22dd6203,BUSINESS,USD,43364.47,ACTIVE,2021-11-06
613d2879-f9f5-4d2b-9985-3d7640d56b9b,7c818aeb-8136-4412-82a1-a33e6a6cb6a5,BUSINESS,USD,45306.55,ACTIVE,2024-04-11
210d8ec1-fde9-4933-b10d-e1f1147f5ae7,212ab453-1a67-436c-8738-fc198c37d290,SAVINGS,USD,43131.94,ACTIVE,2022-01-01
706d14a9-801e-4cff-b9a5-68ebe0fb110a,43e75c96-62fb-41b0-b1b7-4b1b7149da4c,CHECKING,USD,17116.98,ACTIVE,2024-04-25
cf0543a0-74d9-4bf1-8493-a3df04b8b4ab,886894c7-ba58-4e92-8f15-6dd9123e2184,BUSINESS,USD,45378.11,ACTIVE,2023-06-12
82444cdb-d356-4ab3-90ac-3107835cf997,5c36e7c5-1b5d-4b84-bdb8-c12928a43059,CHECKING,USD,35346.48,ACTIVE,2025-01-27
870df2b0-6944-44d0-bab7-ecc2d5681259,146db068-72ca-48a4-8cc2-ea0ca4c815bb,SAVINGS,USD,28189.12,ACTIVE,2026-03-02
09aa38b1-c79e-4670-92b6-b95ae2c9c847,b3bb7bfd-720c-458d-9a7b-bf38269928ec,BUSINESS,USD,13845.64,ACTIVE,2023-08-13
f19f2603-99b3-41fa-aa9f-0ccb5504ed42,3e43c26a-09c3-41ec-a99d-9a3c6a161d2d,CHECKING,USD,32283.39,ACTIVE,2024-11-03
f776f8b0-0832-4355-9705-022e4361f0d4,08fda913-1b62-4bf5-a8d4-102c73e3d039,SAVINGS,USD,25407.1,ACTIVE,2025-10-13
44ad299f-5082-4767-85cd-eab47db8aa91,faec735c-4618-47f9-89da-9b8c878be7e3,BUSINESS,USD,26367.54,ACTIVE,2026-02-25
c0f7cd8a-9d83-4f2f-8730-95d34449d04b,e1cea7ed-0b65-4860-9b98-8728ae38c785,SAVINGS,USD,13901.74,ACTIVE,2025-02-15
3be30974-f4de-4790-8c28-18d9dd514a1a,5a784c16-5017-4eef-9cfd-07c524f8f736,SAVINGS,USD,27939.46,ACTIVE,2021-09-30
1d6884a8-c87f-4237-a042-fa56dbcc0b4e,353dc0b9-e990-4186-b15e-3c97dbe2c77b,BUSINESS,USD,14252.07,ACTIVE,2024-12-03
bbd57018-c69b-4e99-bd7a-924aa88bf767,d589a225-e53a-4476-9445-360d5bfc17f5,SAVINGS,USD,42771.04,ACTIVE,2024-03-29
cd594ec2-8116-448e-9b7e-be41b2609e0e,deadc13c-0341-4587-a524-b482c95851e7,SAVINGS,USD,48557.08,ACTIVE,2025-09-22
62992603-19f7-4322-9ea5-5f1e7ca4e5c8,176fdd05-5e95-48eb-8484-0ecd8457e1ac,SAVINGS,USD,4138.07,ACTIVE,2025-07-31
d3b61cc0-7604-48cb-9c16-8346d0dfd4be,fc2a9bbd-3862-4c14-b812-7ad3a6b8f518,BUSINESS,USD,22191.89,ACTIVE,2023-05-02
165440ca-77ca-4c8c-b2a9-1b19c5cab8f9,e21e8b66-1293-48a0-b106-149ba4424e2e,SAVINGS,USD,8658.96,ACTIVE,2025-05-20
0c7e2f79-42e1-4e31-ac2d-8e45d3681cb2,899592e1-2b3c-4c41-b535-9034267bf14e,SAVINGS,USD,34493.57,ACTIVE,2024-04-25
0e829b49-fd52-4065-bb27-d08f876d2dce,a90f95c4-caa2-43dc-88d3-54cac29ef0b5,CHECKING,USD,40134.28,ACTIVE,2024-06-08
8d3ec70a-c42a-4bd3-9c47-fc97cec1850e,6cc6d5bf-d0c1-4c2f-8076-00d0a43075fc,BUSINESS,USD,44432.38,ACTIVE,2025-04-11
3c3ec2c8-7bec-47b4-8494-3d612820484c,309514c5-bfa5-46f5-b3e2-26abe6e66029,BUSINESS,USD,24549.94,ACTIVE,2025-04-24
44f8f0a5-441d-4bb6-8c3e-dc32c22575eb,4dc5850f-7a88-4662-8640-1528c02e5515,BUSINESS,USD,47390.21,ACTIVE,2024-04-23
efe4e157-6c2a-4ed1-a2b3-fc7b270a1caf,263f28dd-bff2-4b55-ab64-d706b6aa8c23,SAVINGS,USD,26666.87,ACTIVE,2023-12-16
bb4cffa7-8834-40bd-b38e-3ab68696fd71,3baec90c-6337-40d7-925a-30235d1c1db8,SAVINGS,USD,22309.99,ACTIVE,2024-08-21
02ad1f67-dd30-436f-91c3-646b299a9f2b,ab0703f4-106f-4ef4-8af1-69d4e34a9227,BUSINESS,USD,39415.98,ACTIVE,2024-02-23
c8a3b08f-c5ee-4e57-8ba5-dd86c83ad574,553a9915-2f96-45be-b7f4-34cf0493f114,CHECKING,USD,43052.01,ACTIVE,2026-07-16
b58a0b29-fa71-4804-8feb-7b0440d5b465,98b75705-2612-4604-bf04-0950e1470233,BUSINESS,USD,12137.13,ACTIVE,2025-11-20
a0c0bc74-3623-4ece-bf57-b3522f4e6ec6,9221b722-fb7d-42cc-b3e7-b09339ac4fa8,BUSINESS,USD,21450.06,ACTIVE,2022-07-18
b686d83f-b4f2-4725-806a-e23e1bf57aa6,29fd7e70-dff9-4950-8de7-43249defe20d,BUSINESS,USD,13888.99,ACTIVE,2026-04-16
a17bf562-663e-4f45-b27a-a16be599d23b,0a331e46-2f4e-4b15-9e51-f4e3b4d24a91,CHECKING,USD,47490.18,ACTIVE,2022-12-06
897b096b-cdb7-45c8-abac-1567b63727b8,bd0082ba-67ae-4006-af6a-04afe59092bf,SAVINGS,USD,21294.94,ACTIVE,2025-06-14
9f08d500-f1bd-477d-908b-076c6b087aa9,c8da26f7-21bc-4006-bb93-41178d1deb1b,BUSINESS,USD,41051.85,ACTIVE,2022-09-13
596cf997-eee8-405f-9c83-8755ce54a629,dbaa7e5a-b0ab-4ddd-b2bc-17dff69ff81a,BUSINESS,USD,28958.07,ACTIVE,2021-10-26
d5a9f24f-9827-40d2-b4c9-986e15967d07,6bf6dc51-f269-4052-b60b-ef59bbeb040f,BUSINESS,USD,10364.6,ACTIVE,2024-09-12
62f075b4-17e9-46cc-91ce-938cf65730fe,2266a2bd-91d2-4fc5-acae-f8c49ace1eaa,CHECKING,USD,24037.55,ACTIVE,2024-06-02
3cd976a9-2577-4a02-9d9c-d5b16de3b2e7,6d838ce3-d7d9-4566-99ed-ba4f55a9c306,SAVINGS,USD,35990.99,ACTIVE,2024-03-12
1beada42-39f9-49a0-8b0a-c816c74785a9,7b7ca394-0e39-49af-b2ee-1db6ec5e4633,CHECKING,USD,36867.18,ACTIVE,2023-08-09
5a60ef24-64a9-4891-9445-9db43c1f2ce3,16af0da0-b5e8-48d5-8cff-eb2abee654d6,BUSINESS,USD,5508.94,ACTIVE,2022-01-20
9f3dfa74-e80b-407b-8e5c-38c5fe02a897,9ec6abff-93f6-42b9-89aa-7dc8410c1826,SAVINGS,USD,9090.1,ACTIVE,2025-08-23
e6d0c41e-7888-41ec-b4c0-2bf3499e50dc,4814bf24-336e-43f7-90c7-705ac2f54f8e,BUSINESS,USD,7766.24,ACTIVE,2022-11-05
d8561e50-5410-4dbf-b5d9-b0fb369e0bf8,59f8070c-1346-41f7-8204-e333e99ddc93,BUSINESS,USD,47805.6,ACTIVE,2025-05-23
f87590f2-4324-44ef-a459-3cbc22b63f51,8756b548-bd17-4ff9-9342-488e79dc3b20,BUSINESS,USD,31554.02,ACTIVE,2024-05-12
f91a0552-b96f-4fe1-8195-82fc0ca0cd36,415d8eac-6a89-484f-be05-b828f949fff1,BUSINESS,USD,39565.81,ACTIVE,2021-10-30
93abe3ff-030f-4c18-a065-dbcb1e2a052c,4f8bcb24-84aa-43dc-91d2-4d0a4396da47,CHECKING,USD,45438.17,ACTIVE,2022-07-07
8b8ee6c5-8e2c-4914-9989-ea9e99ed3160,dd7a7eae-6583-4999-a145-6f9b9e1f0424,BUSINESS,USD,15799.42,ACTIVE,2023-01-06
e5bc8c5e-1301-4318-b594-f9e9760c5cfa,7d529a1d-3464-4a65-a191-576dc29dc4b5,CHECKING,USD,25450.13,ACTIVE,2025-10-15
4212c84a-1ec7-4d09-ab22-9e3798775614,ce32e018-30bf-4222-b058-9e27d6edd3fe,SAVINGS,USD,37948.69,ACTIVE,2024-09-24
146c2277-e04a-444d-b442-ac44104c91a4,77312e98-912b-4005-8a81-af957b761496,BUSINESS,USD,24454.12,ACTIVE,2024-01-31
7be79fc1-9bd7-4743-82c0-99e7f69f3e06,c85541eb-3774-4d37-a483-2b0254da617e,SAVINGS,USD,36387.39,ACTIVE,2024-01-01
561d47a3-59b5-4cfd-a0d9-f6b14d0d5dc0,083215af-e7af-4686-92d7-9fdd1a23ca62,BUSINESS,USD,41979.18,ACTIVE,2024-08-04
b5701803-ec1f-40b2-98f4-e1fad580664d,0e943ab3-082c-4d5c-81e9-8c74768d6f6c,CHECKING,USD,29456.21,ACTIVE,2023-05-04
8db47fac-8059-44f7-9dc0-cc17a2391da1,ad87b333-303e-418d-9de7-944993f106a1,CHECKING,USD,714.01,ACTIVE,2022-03-08
5808fb9b-3eae-49e0-bbc1-df43789d3239,7e1991d0-ca5e-41fa-a23c-52c8c884130d,SAVINGS,USD,12569.78,ACTIVE,2023-05-01
17296555-361a-4be4-9177-119200836103,2f3b20b5-59c2-4de5-80ba-241cc0e55fa0,CHECKING,USD,41564.08,ACTIVE,2022-08-12
3ad5a229-655d-4cda-8fee-57be53424fa9,f50ce058-6995-464e-83c8-cccd5e049192,SAVINGS,USD,19886.98,ACTIVE,2024-04-11
5e4e5c59-05d5-4bdf-a549-33fc5f5d9cb6,40f28bc0-49de-40c4-aa36-94cc78cd821d,BUSINESS,USD,19559.04,ACTIVE,2026-01-24
dd257fc8-b73b-46e5-98ae-4992163d1b22,4265aa37-d248-496c-9cfd-c9586dc53b7c,CHECKING,USD,13864.04,ACTIVE,2025-02-15
57f57ab9-1341-41a4-b9b6-bc71d0a5a1a8,baca3ab2-32f8-4c34-b2fe-4e1033430515,SAVINGS,USD,6604.75,ACTIVE,2024-03-22
78cfd1fa-76c6-4467-bac4-7b06c6bf238b,f65da9e4-dc9a-43cf-827f-79ced84be79d,CHECKING,USD,43342.02,ACTIVE,2023-02-04
d2ce1397-fbf6-4e70-bc51-24be3d690ddf,2f7cddf5-14bc-49b4-a9fa-7cc933af46b4,CHECKING,USD,4246.87,ACTIVE,2024-01-18
3d55d319-9a5a-424e-bc9a-0f0d6c0c18bf,d103fda3-b3aa-4392-962f-be758bd1933f,SAVINGS,USD,18524.33,ACTIVE,2022-10-11
d02ee2d0-a731-456b-aec4-3f0f2871853b,a8887673-b1fb-4097-8a65-163d81449b3a,SAVINGS,USD,5239.83,ACTIVE,2022-08-29
94ab01f1-c622-4239-a37a-279cf54aadb8,d26110c4-982c-4dc5-a904-c35ed1624b07,BUSINESS,USD,38599.1,ACTIVE,2022-11-24
73b22974-ffcf-472d-939a-63e9d14e36ea,cad47b46-d3c7-4bd7-b756-8d59934169ff,BUSINESS,USD,44540.44,ACTIVE,2024-06-26
58a63579-bb0e-43a0-b3f8-b37df9710679,d554006e-9fa7-44f8-b3fb-11281e49686c,BUSINESS,USD,44501.34,ACTIVE,2023-10-04
695a1634-c9f8-4a93-ad0e-02ec9c795504,3052eb31-73ff-467c-9113-c5933818db7c,BUSINESS,USD,22500.9,ACTIVE,2021-11-10
b37661e8-9707-41c8-9701-2cb2303dab5c,c356c179-5b34-4eb4-8f7c-a8a4747f73fa,BUSINESS,USD,32374.37,ACTIVE,2025-09-23
e4a7625f-1fec-457b-a936-ce50c2847bcd,e1d34c6d-6977-418a-ab03-e57a44df22c4,CHECKING,USD,35645.94,ACTIVE,2025-06-08
feae1f0e-59af-4781-929f-d8900902facf,30187df1-6630-47e1-a550-13fc5eeb618a,BUSINESS,USD,42860.4,ACTIVE,2026-02-16
9f9b7fff-7daf-46b0-aaf5-4d9247996767,ec7dfc49-37c4-4860-ad3b-db32d1728162,CHECKING,USD,15989.2,ACTIVE,2023-04-01
4a0e45e2-e0c2-48be-83d6-4d53b8caf72d,19f83eb9-81dc-4dc0-a5eb-9e2a36c46ec1,BUSINESS,USD,3347.13,ACTIVE,2024-09-02
09621269-e4b0-4db0-9448-a74fa8495bb7,cc6e04fd-a011-4ad9-9308-02e4504d936a,BUSINESS,USD,37553.9,ACTIVE,2023-09-29
c7096c58-e5c1-425c-b12f-08bf1988beb6,1376cbc1-978f-4427-b4d3-b3756c7a2a9a,BUSINESS,USD,47774.71,ACTIVE,2024-11-15
02fd3e1d-dba4-4bb1-8611-3892e4e82717,d37c9f48-1f71-448b-ad8a-7ae35cd6a071,BUSINESS,USD,41598.74,ACTIVE,2023-01-18
33c6fb69-4d6c-433b-98a8-803aad878091,a9d28c21-2e89-4f77-a9ab-7e958d09c51e,BUSINESS,USD,17463.08,ACTIVE,2022-07-23
305f425e-21c3-4fbb-bcaa-85548e83969e,7ddcb4f8-007e-45c7-983b-69525e7f310e,BUSINESS,USD,30388.0,ACTIVE,2023-06-18
d989a1a0-67e0-41b4-9aa9-73fd47d9966b,71ac568b-03a7-47c3-abc3-e4b52665fa79,CHECKING,USD,25899.34,ACTIVE,2025-08-27
6d825c50-8547-4a04-8ef9-29d7b587219b,5910ca9b-6745-4759-8ca0-055834d11ca3,CHECKING,USD,29909.17,ACTIVE,2023-09-17
ee4151bd-8556-489c-93a0-be258710ca0d,0e512151-8b19-49ef-9444-03f96df6c43c,CHECKING,USD,6147.86,ACTIVE,2021-11-22
c956b9ec-dde9-4357-93d5-1b7ee6d1d3b7,3816c27b-afad-4ef1-87a8-79386cab2d76,SAVINGS,USD,2872.27,ACTIVE,2023-05-27
ac760a55-4b88-4298-916c-97959e9a17ab,cf5c618f-f505-4b0a-b7e0-ddf4e02c927b,SAVINGS,USD,47414.59,ACTIVE,2022-03-30
306740c1-ea76-4af2-906f-e52c0abb2af2,7d3318c4-4311-4286-ad1f-7d536bca113f,CHECKING,USD,18721.98,ACTIVE,2021-09-01
2a4bb097-0e7e-44e2-a270-03dc38928716,fe389fe0-34ee-436d-98b4-c909ab645234,SAVINGS,USD,1521.42,ACTIVE,2025-09-27
dcc8b274-ba74-41e1-90e2-e2b5f76c8347,47918508-d679-4c44-9af2-1f53d3cb2a93,CHECKING,USD,47178.0,ACTIVE,2025-10-27
1c529277-b576-424f-b3cd-13a22dde6c08,b8bf9daf-b592-4e1c-a5f6-9ffef802878d,CHECKING,USD,48539.44,ACTIVE,2021-11-06
dde601fb-cd87-46e4-aee3-5ade7728a18e,fd991480-95e7-42da-9946-5e6dc94eb957,CHECKING,USD,7997.26,ACTIVE,2022-03-31
0f00228e-2792-40d3-ba9e-9aa97ba915b6,29c1b620-8022-4fea-9d64-c89b3731141d,CHECKING,USD,14664.29,ACTIVE,2025-12-28
24b608e4-9c55-41f0-91dd-e5472e1e5c69,7c9d8008-fad9-4dc6-ad5f-9485b13d1a7f,CHECKING,USD,43523.24,ACTIVE,2024-01-03
8d153891-d1a5-456f-8f20-21823b64f8e9,5aef059e-92be-4063-afd3-25a59c2b8c04,SAVINGS,USD,27229.2,ACTIVE,2026-03-26
2eef79cb-3d86-4bcb-bfa7-3bd2cddc9c9b,31fe2990-2522-4bd0-9fa5-3f1a959ff0aa,BUSINESS,USD,44521.69,ACTIVE,2023-02-09
db666ea5-96cf-4469-acd9-7e4ef62febdb,e9e2552d-313d-499b-a4b6-3973bfb7f777,SAVINGS,USD,35322.97,ACTIVE,2021-12-03
